"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"359","RBI Governor Shaktikanta Das involved in ‘corruption’, alleges Subramanian Swamy https://t.co/gf94jFjLHd",FALSE,0,NA,2018-12-24 16:50:21,FALSE,NA,"1077245103918514176",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BeingRajaPathak",0,FALSE,FALSE,NA,NA
"360","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:50:05,FALSE,NA,"1077245037707091968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khanhuzaif07",252,TRUE,FALSE,NA,NA
"361","RT @DrAMSinghvi: ""The new governor of RBI is highly corrupt. I got him removed from the Finance Ministry.I am calling Shaktikanta Das as a…",FALSE,0,NA,2018-12-24 16:49:34,FALSE,NA,"1077244906316414978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PKAgarwal16",979,TRUE,FALSE,NA,NA
"362","RT @aajtak: '<U+092E><U+0948><U+0902> <U+0936><U+0915><U+094D><U+0924><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F> <U+0935><U+094D><U+092F><U+0915><U+094D><U+0924><U+093F> <U+0915><U+0939> <U+0930><U+0939><U+093E> <U+0939><U+0942><U+0902>. <U+092E><U+0948><U+0902> <U+0939><U+0948><U+0930><U+093E><U+0928> <U+0939><U+0942><U+0902> <U+0915><U+093F> <U+091C><U+093F><U+0938> <U+0935><U+094D><U+092F><U+0915><U+094D><U+0924><U+093F> <U+0915><U+094B> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+091A><U+0932><U+0924><U+0947> <U+092E><U+0948><U+0902><U+0928><U+0947> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0939><U+091F>…",FALSE,0,NA,2018-12-24 16:48:15,FALSE,NA,"1077244573448093697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RAJ93069780",3542,TRUE,FALSE,NA,NA
"363","Shaktikanta Das Not First Bureaucrat to be RBI Chief, He Must Follow Dharma: Rangarajan https://t.co/TdGc9oTJJA",FALSE,0,NA,2018-12-24 16:46:26,FALSE,NA,"1077244117111889920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssharma68",0,FALSE,FALSE,NA,NA
"364","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:45:41,FALSE,NA,"1077243930737991680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jatinderSahni4",252,TRUE,FALSE,NA,NA
"365","RT @HinduDharma1: Did Shaktikanta Das Go Slow in CBI’s probe Against Chidambaram in Aircel-Maxis case?

Some inconvenient questions for P C…",FALSE,0,NA,2018-12-24 16:45:29,FALSE,NA,"1077243880054161409",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","anil2653",153,TRUE,FALSE,NA,NA
"366","RT @HinduDharma1: Did Shaktikanta Das Go Slow in CBI’s probe Against Chidambaram in Aircel-Maxis case?

Some inconvenient questions for P C…",FALSE,0,NA,2018-12-24 16:45:20,FALSE,NA,"1077243840199831558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","surajmajumdar3",153,TRUE,FALSE,NA,NA
"367","RT @thewirehindi: <U+0930><U+093F><U+091C><U+093C><U+0930><U+094D><U+0935> <U+092C><U+0948><U+0902><U+0915> <U+0915><U+0940> <U+0938><U+094D><U+0935><U+093E><U+092F><U+0924><U+094D><U+0924><U+0924><U+093E> <U+0915><U+0940> <U+0930><U+0915><U+094D><U+0937><U+093E> <U+0915><U+0930> <U+0905><U+092A><U+0928><U+093E> <U+0927><U+0930><U+094D><U+092E> <U+0928><U+093F><U+092D><U+093E><U+090F> <U+0936><U+0915><U+094D><U+0924><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938>: <U+0906><U+0930><U+092C><U+0940><U+0906><U+0908> <U+0915><U+0947> <U+092A><U+0942><U+0930><U+094D><U+0935> <U+0917><U+0935><U+0930><U+094D><U+0928><U+0930> https://t.co/o9cuvQO5Gy #CRa…",FALSE,0,NA,2018-12-24 16:44:28,FALSE,NA,"1077243623501164545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RDLouhar",59,TRUE,FALSE,NA,NA
"368","RT @dineshgrao: Another indicator of the mess that @RBI is being led to. With Mr Modi’s own men critical of his appointment of #Shaktikanta…",FALSE,0,NA,2018-12-24 16:42:42,FALSE,NA,"1077243176962936832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NammaKarnataka2",69,TRUE,FALSE,NA,NA
"369","Why did n xtra 1200 crs,$178 mn come? where did it go?  Chidambaram has some explaining to do. Is it a coincidence… https://t.co/T639Ietb2y",FALSE,0,NA,2018-12-24 16:42:11,TRUE,NA,"1077243049330143232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cardeus1348",0,FALSE,FALSE,NA,NA
"370","RT @DrAMSinghvi: ""The new governor of RBI is highly corrupt. I got him removed from the Finance Ministry.I am calling Shaktikanta Das as a…",FALSE,0,NA,2018-12-24 16:42:10,FALSE,NA,"1077243043089047555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sushil10001",979,TRUE,FALSE,NA,NA
"371","RT @HinduDharma1: Did Shaktikanta Das Go Slow in CBI’s probe Against Chidambaram in Aircel-Maxis case?

Some inconvenient questions for P C…",FALSE,0,NA,2018-12-24 16:41:36,FALSE,NA,"1077242899115368450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lingerd_twisdom",153,TRUE,FALSE,NA,NA
"372","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:40:21,FALSE,NA,"1077242585620504576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BihariMahawar",252,TRUE,FALSE,NA,NA
"373","RT @NehalAhAnsari6: <U+091C><U+093F><U+0938> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0939><U+091F><U+0935><U+093E><U+092F><U+093E> <U+0909><U+0938><U+0947> RBI <U+0917><U+0935><U+0930><U+094D><U+0928><U+0930> <U+092C><U+0928><U+093E> <U+0926><U+093F><U+092F><U+093E><U+0903> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E> <U+0938><U+094D><U+0935><U+093E><U+092E><U+0940> -
<U+0905><U+092C> <U+092C><U+0924><U+093E><U+0913> <U+092D><U+0915><U+094D><U+0924><U+094B><U+0902> 
 Rbi governor…",FALSE,0,NA,2018-12-24 16:37:56,FALSE,NA,"1077241978272632834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rkishor107",88,TRUE,FALSE,NA,NA
"374","RT @chilledharry211: Got him removed from the [Finance Ministry],” Swamy said at an event. “I am calling Shaktikanta Das a corrupt person.…",FALSE,0,NA,2018-12-24 16:37:17,FALSE,NA,"1077241814145355776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thambimama33",68,TRUE,FALSE,NA,NA
"375","RT @DrAMSinghvi: ""The new governor of RBI is highly corrupt. I got him removed from the Finance Ministry.I am calling Shaktikanta Das as a…",FALSE,0,NA,2018-12-24 16:37:07,FALSE,NA,"1077241774979145729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tabrezahmad",979,TRUE,FALSE,NA,NA
"376","RT @chilledharry211: Got him removed from the [Finance Ministry],” Swamy said at an event. “I am calling Shaktikanta Das a corrupt person.…",FALSE,0,NA,2018-12-24 16:36:35,FALSE,NA,"1077241638043344898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EbullientMind",68,TRUE,FALSE,NA,NA
"377","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:36:35,FALSE,NA,"1077241637456076800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brajesh02502098",252,TRUE,FALSE,NA,NA
"378","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:36:22,FALSE,NA,"1077241585182502912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KamalSh66788753",252,TRUE,FALSE,NA,NA
"379","Did Shaktikanta Das go slow in CBI’s probe against Chidambaram in Aircel-Maxis case? - PGurus https://t.co/OAtrgtmubx",FALSE,0,NA,2018-12-24 16:34:55,FALSE,NA,"1077241220542402562",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AkSabat",0,FALSE,FALSE,NA,NA
"380","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:33:08,FALSE,NA,"1077240772334804992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmirJKhan2",252,TRUE,FALSE,NA,NA
"381","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:33:04,FALSE,NA,"1077240752957059072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohmmad_taufiq",252,TRUE,FALSE,NA,NA
"382","RT @DrAMSinghvi: ""The new governor of RBI is highly corrupt. I got him removed from the Finance Ministry.I am calling Shaktikanta Das as a…",FALSE,0,NA,2018-12-24 16:31:52,FALSE,NA,"1077240451663421440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Husain_crazyboy",979,TRUE,FALSE,NA,NA
"383","RT @aajtak: '<U+092E><U+0948><U+0902> <U+0936><U+0915><U+094D><U+0924><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F> <U+0935><U+094D><U+092F><U+0915><U+094D><U+0924><U+093F> <U+0915><U+0939> <U+0930><U+0939><U+093E> <U+0939><U+0942><U+0902>. <U+092E><U+0948><U+0902> <U+0939><U+0948><U+0930><U+093E><U+0928> <U+0939><U+0942><U+0902> <U+0915><U+093F> <U+091C><U+093F><U+0938> <U+0935><U+094D><U+092F><U+0915><U+094D><U+0924><U+093F> <U+0915><U+094B> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+091A><U+0932><U+0924><U+0947> <U+092E><U+0948><U+0902><U+0928><U+0947> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0939><U+091F>…",FALSE,0,NA,2018-12-24 16:30:55,FALSE,NA,"1077240212265156609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manoj82937745",3542,TRUE,FALSE,NA,NA
"384","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:28:15,FALSE,NA,"1077239540388122624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RanjanaINC",252,TRUE,FALSE,NA,NA
"385","@DrAMSinghvi @Sharmistha_GK @narendramodi either you accept allegation of @Swamy39 or sack Swamy from the party.
Mr… https://t.co/7BlyWhDxWT",FALSE,0,"DrAMSinghvi",2018-12-24 16:27:54,TRUE,"1076859041480040448","1077239452412477441","140047339","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","satyakidasgupta",0,FALSE,FALSE,NA,NA
"386","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:24:50,FALSE,NA,"1077238682682302465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mainpalhhh",252,TRUE,FALSE,NA,NA
"387","RT @DrAMSinghvi: ""The new governor of RBI is highly corrupt. I got him removed from the Finance Ministry.I am calling Shaktikanta Das as a…",FALSE,0,NA,2018-12-24 16:24:01,FALSE,NA,"1077238475634688000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjeevnaique",979,TRUE,FALSE,NA,NA
"388","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:23:50,FALSE,NA,"1077238429400866816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DyCMofRajasthan",252,TRUE,FALSE,NA,NA
"389","RT @thewirehindi: <U+0930><U+093F><U+091C><U+093C><U+0930><U+094D><U+0935> <U+092C><U+0948><U+0902><U+0915> <U+0915><U+0940> <U+0938><U+094D><U+0935><U+093E><U+092F><U+0924><U+094D><U+0924><U+0924><U+093E> <U+0915><U+0940> <U+0930><U+0915><U+094D><U+0937><U+093E> <U+0915><U+0930> <U+0905><U+092A><U+0928><U+093E> <U+0927><U+0930><U+094D><U+092E> <U+0928><U+093F><U+092D><U+093E><U+090F> <U+0936><U+0915><U+094D><U+0924><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938>: <U+0906><U+0930><U+092C><U+0940><U+0906><U+0908> <U+0915><U+0947> <U+092A><U+0942><U+0930><U+094D><U+0935> <U+0917><U+0935><U+0930><U+094D><U+0928><U+0930> https://t.co/o9cuvQO5Gy #CRa…",FALSE,0,NA,2018-12-24 16:23:25,FALSE,NA,"1077238324111257600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalpesh58140320",59,TRUE,FALSE,NA,NA
"390","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:22:38,FALSE,NA,"1077238129449488385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarshanamVinod",252,TRUE,FALSE,NA,NA
"391","RT @DrAMSinghvi: ""The new governor of RBI is highly corrupt. I got him removed from the Finance Ministry.I am calling Shaktikanta Das as a…",FALSE,0,NA,2018-12-24 16:21:15,FALSE,NA,"1077237779950559234",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lop_india",979,TRUE,FALSE,NA,NA
"392","RT @keshavyadaviyc: <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0928><U+0947><U+0924><U+093E> <U+0938><U+0941><U+092C><U+094D><U+0930><U+092E><U+0923><U+094D><U+092F><U+092E>  <U+0928><U+0947> <U+092C><U+094B><U+0932><U+093E> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0906><U+0930><U+094B><U+092A> <U+092E><U+0947><U+0902> <U+0936><U+0936><U+093F><U+0915><U+093E><U+0902><U+0924> <U+0926><U+093E><U+0938> <U+0915><U+094B> <U+0935><U+093F><U+0924><U+094D><U+0924> <U+092E><U+0902><U+0924><U+094D><U+0930><U+093E><U+0932><U+092F> <U+0938><U+0947> <U+0928><U+093F><U+0915><U+093E><U+0932><U+093E> <U+091C><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0964> <U+0909><U+0928><U+0915><U+0947> <U+0915><U+093E><U+0932><U+0947> <U+0915><U+093E><U+0930>…",FALSE,0,NA,2018-12-24 16:20:51,FALSE,NA,"1077237679551438848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaikishan2900",252,TRUE,FALSE,NA,NA
